UTM33_X,UTM33_Y,exposed_bedr
213086,6641390,1
213086,6641415,1
213086,6641440,1
213086,6641465,1
213086,6641490,0
213086,6641515,0
213086,6641540,0
213086,6641565,0
213086,6641590,0
213086,6641615,0
213086,6641640,0
213086,6641665,0
213086,6641690,0
213086,6641715,0
213086,6641740,0
213086,6641765,0
213086,6641790,0
213086,6641815,0
213086,6641840,0
213086,6641865,0
213086,6641890,0
213086,6641915,0
213086,6641940,0
213086,6641965,0
213086,6641990,0
213086,6642015,0
213086,6642040,0
213086,6642065,0
213086,6642090,0
213086,6642115,0
213086,6642140,0
213086,6642165,0
213086,6642190,0
213086,6642215,0
213086,6642240,0
213086,6642265,0
213086,6642290,0
213086,6642315,0
213086,6642340,0
213086,6642365,0
213086,6642390,0
213086,6642415,0
213086,6642440,0
213086,6642465,0
213086,6642490,0
213086,6642515,0
213086,6642540,0
213086,6642565,0
213086,6642590,0
213086,6642615,1
213086,6642640,1
213086,6642665,0
213086,6642690,0
213086,6642715,0
213086,6642740,0
213086,6642765,0
213086,6642790,0
213086,6642815,0
213086,6642840,0
213086,6642865,0
213086,6642890,1
213086,6642915,1
213086,6642940,1
213086,6642965,1
213086,6642990,1
213086,6643015,1
213086,6643040,1
213086,6643065,1
213086,6643090,1
213086,6643115,1
213086,6643140,1
213086,6643165,1
213086,6643190,1
213086,6643215,0
213086,6643240,0
213086,6643265,0
213086,6643290,0
213086,6643315,0
213086,6643340,0
213086,6643365,0
213086,6643390,0
213086,6643415,0
213086,6643440,0
213086,6643465,0
213086,6643490,0
213086,6643515,0
213086,6643540,0
213086,6643565,0
213086,6643590,0
213086,6643615,0
213086,6643640,0
213086,6643665,0
213086,6643690,0
213086,6643715,0
213086,6643740,0
213086,6643765,0
213086,6643790,0
213086,6643815,0
213086,6643840,0
213086,6643865,1
213086,6643890,1
213086,6643915,1
213086,6643940,1
213086,6643965,1
213086,6643990,1
213086,6644015,1
213086,6644040,1
213086,6644065,1
213086,6644090,1
213086,6644115,1
213086,6644140,1
213086,6644165,1
213086,6644190,1
213086,6644215,1
213086,6644240,1
213086,6644265,1
213086,6644290,1
213086,6644315,1
213086,6644340,1
213086,6644365,1
213086,6644390,0
213086,6644415,0
213086,6644440,0
213086,6644465,0
213086,6644490,0
213086,6644515,0
213086,6644540,0
213086,6644565,0
213086,6644590,0
213086,6644615,0
213086,6644640,0
213086,6644665,0
213086,6644690,0
213086,6644715,0
213086,6644740,0
213086,6644765,0
213086,6644790,0
213086,6644815,0
213086,6644840,0
213086,6644865,0
213086,6644890,0
213086,6644915,0
213086,6644940,0
213086,6644965,0
213086,6644990,0
213086,6645015,0
213086,6645040,0
213086,6645065,0
213086,6645090,0
213086,6645115,0
213086,6645140,0
213086,6645165,0
213086,6645190,0
213086,6645215,0
213086,6645240,0
213086,6645265,0
213086,6645290,0
213086,6645315,0
213086,6645340,0
213086,6645365,0
213086,6645390,0
213086,6645415,0
213086,6645440,0
213086,6645465,0
213086,6645490,0
213086,6645515,0
213086,6645540,0
213086,6645565,0
213086,6645590,0
213086,6645615,0
213086,6645640,0
213086,6645665,1
213111,6636490,0
213111,6636515,0
213111,6636540,0
213111,6636565,0
213111,6636590,0
213111,6636615,0
213111,6636640,0
213111,6636665,0
213111,6636690,0
213111,6636715,0
213111,6636740,0
213111,6636765,0
213111,6636790,0
213111,6636815,0
213111,6636840,0
213111,6636865,0
213111,6636890,0
213111,6636915,0
213111,6636940,0
213111,6636965,0
213111,6636990,0
213111,6637015,0
213111,6637040,0
213111,6637065,0
213111,6637090,0
213111,6637115,0
213111,6637140,0
213111,6637165,0
213111,6637190,0
213111,6637215,0
213111,6637240,0
213111,6637265,0
213111,6637290,0
213111,6637315,0
213111,6637340,0
213111,6637365,0
213111,6637390,0
213111,6637415,0
213111,6637440,0
213111,6637465,0
213111,6637490,0
213111,6637515,0
213111,6637540,0
213111,6637565,0
213111,6637590,0
213111,6637615,0
213111,6637640,0
213111,6637665,0
213111,6637690,0
213111,6637715,0
213111,6637740,0
213111,6637765,0
213111,6637790,0
213111,6637815,0
213111,6637840,0
213111,6637865,0
213111,6637890,0
213111,6637915,0
213111,6637940,0
213111,6637965,0
213111,6637990,0
213111,6638015,0
213111,6638040,0
213111,6638065,0
213111,6638090,0
213111,6638115,0
213111,6638140,0
213111,6638165,0
213111,6638190,0
213111,6638215,0
213111,6638240,0
213111,6638265,0
213111,6638290,0
213111,6638315,0
213111,6638340,0
213111,6638365,0
213111,6638390,0
213111,6638415,0
213111,6638440,0
213111,6638465,0
213111,6638490,0
213111,6638515,0
213111,6638540,0
213111,6638565,0
213111,6638590,0
213111,6638615,0
213111,6638640,0
213111,6638665,0
213111,6638690,0
213111,6638715,0
213111,6638740,0
213111,6638765,0
213111,6638790,0
213111,6638815,0
213111,6638840,0
213111,6638865,0
213111,6638890,0
213111,6638915,0
213111,6638940,0
213111,6638965,0
213111,6638990,0
213111,6639015,0
213111,6639040,0
213111,6639065,0
213111,6639090,0
213111,6639115,0
213111,6639140,0
213111,6639165,0
213111,6639190,0
213111,6639215,0
213111,6639240,0
213111,6639265,0
213111,6639290,0
213111,6639315,0
213111,6639340,0
213111,6639365,0
213111,6639390,0
213111,6639415,0
213111,6639440,0
213111,6639465,0
213111,6639490,0
213111,6639515,0
213111,6639540,0
213111,6639565,0
213111,6639590,0
213111,6639615,0
213111,6639640,0
213111,6639665,0
213111,6639690,0
213111,6639715,0
213111,6639740,0
213111,6639765,0
213111,6639790,0
213111,6639815,0
213111,6639840,0
213111,6639865,0
213111,6639890,0
213111,6639915,0
213111,6639940,0
213111,6639965,0
213111,6639990,0
213111,6640015,0
213111,6640040,0
213111,6640065,0
213111,6640090,0
213111,6640115,1
213111,6640140,1
213111,6640165,1
213111,6640190,0
213111,6640215,0
213111,6640240,0
213111,6640265,0
213111,6640290,0
213111,6640315,0
213111,6640340,0
213111,6640365,0
213111,6640390,0
213111,6640415,0
213111,6640440,0
213111,6640465,0
213111,6640490,0
213111,6640515,0
213111,6640540,0
213111,6640565,0
213111,6640590,0
213111,6640615,0
213111,6640640,0
213111,6640665,0
213111,6640690,0
213111,6640715,0
213111,6640740,0
213111,6640765,0
213111,6640790,0
213111,6640815,0
213111,6640840,0
213111,6640865,0
213111,6640890,0
213111,6640915,0
213111,6640940,0
213111,6640965,0
213111,6640990,0
213111,6641015,0
213111,6641040,0
213111,6641065,0
213111,6641090,0
213111,6641115,0
213111,6641140,0
213111,6641165,0
213111,6641190,0
213111,6641215,0
213111,6641240,0
213111,6641265,0
213111,6641290,0
213111,6641315,0
213111,6641340,0
213111,6641365,0
213111,6641390,0
213111,6641415,0
213111,6641440,0
213111,6641465,0
213111,6641490,0
213111,6641515,0
213111,6641540,0
213111,6641565,0
213111,6641590,0
213111,6641615,0
213111,6641640,0
213111,6641665,0
213111,6641690,0
213111,6641715,0
213111,6641740,1
213111,6641765,1
213111,6641790,0
213111,6641815,0
213111,6641840,0
213111,6641865,0
213111,6641890,0
213111,6641915,0
213111,6641940,0
213111,6641965,0
213111,6641990,0
213111,6642015,0
213111,6642040,0
213111,6642065,0
213111,6642090,0
213111,6642115,0
213111,6642140,0
213111,6642165,0
213111,6642190,0
213111,6642215,0
213111,6642240,0
213111,6642265,0
213111,6642290,0
213111,6642315,0
213111,6642340,0
213111,6642365,0
213111,6642390,0
213111,6642415,0
213111,6642440,0
213111,6642465,0
213111,6642490,0
213111,6642515,0
213111,6642540,0
213111,6642565,0
213111,6642590,0
213111,6642615,0
213111,6642640,1
213111,6642665,1
213111,6642690,1
213111,6642715,1
213111,6642740,1
213111,6642765,1
213111,6642790,1
213111,6642815,1
213111,6642840,1
213111,6642865,1
213111,6642890,1
213111,6642915,1
213111,6642940,1
213111,6642965,1
213111,6642990,1
213111,6643015,1
213111,6643040,1
213111,6643065,1
213111,6643090,1
213111,6643115,1
213111,6643140,1
213111,6643165,0
213111,6643190,0
213111,6643215,0
213111,6643240,0
213111,6643265,0
213111,6643290,0
213111,6643315,0
213111,6643340,0
213111,6643365,0
213111,6643390,0
213111,6643415,0
213111,6643440,0
213111,6643465,0
213111,6643490,0
213111,6643515,0
213111,6643540,0
213111,6643565,0
213111,6643590,0
213111,6643615,0
213111,6643640,0
213111,6643665,0
213111,6643690,0
213111,6643715,0
213111,6643740,0
213111,6643765,0
213111,6643790,0
213111,6643815,0
213111,6643840,0
213111,6643865,0
213111,6643890,0
213111,6643915,0
213111,6643940,0
213111,6643965,0
213111,6643990,0
213111,6644015,0
213111,6644040,0
213111,6644065,0
213111,6644090,0
213111,6644115,0
213111,6644140,0
213111,6644165,0
213111,6644190,0
213111,6644215,0
213111,6644240,0
213111,6644265,0
213111,6644290,0
213111,6644315,0
213111,6644340,0
213111,6644365,0
213111,6644390,0
213111,6644415,0
213111,6644440,0
213111,6644465,0
213111,6644490,0
213111,6644515,0
213111,6644540,0
213111,6644565,0
213111,6644590,0
213111,6644615,0
213111,6644640,0
213111,6644665,0
213111,6644690,0
213111,6644715,0
213111,6644740,0
213111,6644765,0
213111,6644790,0
213111,6644815,0
213111,6644840,0
213111,6644865,0
213111,6644890,0
213111,6644915,0
213111,6644940,0
213111,6644965,0
213111,6644990,0
213111,6645015,0
213111,6645040,0
213111,6645065,0
213111,6645090,0
213111,6645115,0
213111,6645140,0
213111,6645165,0
213111,6645190,0
213111,6645215,0
213111,6645240,0
213111,6645265,0
213111,6645290,0
213111,6645315,0
213111,6645340,0
213111,6645365,0
213111,6645390,0
213111,6645415,0
213111,6645440,0
213111,6645465,0
213111,6645490,0
213111,6645515,0
213111,6645540,0
213111,6645565,0
213111,6645590,0
213111,6645615,0
213111,6645640,0
213111,6645665,0
213136,6636490,0
213136,6636515,0
213136,6636540,0
213136,6636565,0
213136,6636590,0
213136,6636615,0
213136,6636640,0
213136,6636665,0
213136,6636690,0
213136,6636715,0
213136,6636740,0
213136,6636765,0
213136,6636790,0
213136,6636815,0
213136,6636840,0
213136,6636865,0
213136,6636890,0
213136,6636915,0
213136,6636940,0
213136,6636965,0
213136,6636990,0
213136,6637015,0
213136,6637040,0
213136,6637065,0
213136,6637090,0
213136,6637115,0
213136,6637140,0
213136,6637165,0
213136,6637190,0
213136,6637215,0
213136,6637240,0
213136,6637265,0
213136,6637290,0
213136,6637315,0
213136,6637340,0
213136,6637365,0
213136,6637390,0
213136,6637415,0
213136,6637440,0
213136,6637465,0
213136,6637490,0
213136,6637515,0
213136,6637540,0
213136,6637565,0
213136,6637590,0
213136,6637615,0
213136,6637640,0
213136,6637665,0
213136,6637690,0
213136,6637715,0
213136,6637740,0
213136,6637765,0
213136,6637790,0
213136,6637815,0
213136,6637840,0
213136,6637865,0
213136,6637890,0
213136,6637915,0
213136,6637940,0
213136,6637965,0
213136,6637990,0
213136,6638015,0
213136,6638040,0
213136,6638065,0
213136,6638090,0
213136,6638115,0
213136,6638140,0
213136,6638165,0
213136,6638190,0
213136,6638215,0
213136,6638240,0
213136,6638265,0
213136,6638290,0
213136,6638315,0
213136,6638340,0
213136,6638365,0
213136,6638390,0
213136,6638415,0
213136,6638440,0
213136,6638465,0
213136,6638490,0
213136,6638515,0
213136,6638540,0
213136,6638565,0
213136,6638590,0
213136,6638615,1
213136,6638640,1
213136,6638665,1
213136,6638690,1
213136,6638715,0
213136,6638740,0
213136,6638765,0
213136,6638790,0
213136,6638815,0
213136,6638840,0
213136,6638865,0
213136,6638890,0
213136,6638915,0
213136,6638940,0
213136,6638965,0
213136,6638990,0
213136,6639015,0
213136,6639040,0
213136,6639065,0
213136,6639090,0
213136,6639115,0
213136,6639140,0
213136,6639165,0
213136,6639190,0
213136,6639215,0
213136,6639240,0
213136,6639265,0
213136,6639290,0
213136,6639315,0
213136,6639340,0
213136,6639365,0
213136,6639390,0
213136,6639415,0
213136,6639440,0
213136,6639465,0
213136,6639490,0
213136,6639515,0
213136,6639540,0
213136,6639565,0
213136,6639590,0
213136,6639615,0
213136,6639640,0
213136,6639665,0
213136,6639690,0
213136,6639715,0
213136,6639740,0
213136,6639765,0
213136,6639790,0
213136,6639815,0
213136,6639840,0
213136,6639865,0
213136,6639890,0
213136,6639915,0
213136,6639940,0
213136,6639965,0
213136,6639990,0
213136,6640015,0
213136,6640040,0
213136,6640065,0
213136,6640090,0
213136,6640115,0
213136,6640140,0
213136,6640165,0
213136,6640190,1
213136,6640215,1
213136,6640240,1
213136,6640265,0
213136,6640290,0
213136,6640315,0
213136,6640340,0
213136,6640365,0
213136,6640390,0
213136,6640415,0
213136,6640440,0
213136,6640465,0
213136,6640490,0
213136,6640515,0
213136,6640540,0
213136,6640565,0
213136,6640590,0
213136,6640615,0
213136,6640640,0
213136,6640665,0
213136,6640690,0
213136,6640715,0
213136,6640740,0
213136,6640765,0
213136,6640790,0
213136,6640815,0
213136,6640840,0
213136,6640865,0
213136,6640890,0
213136,6640915,0
213136,6640940,0
213136,6640965,0
213136,6640990,0
213136,6641015,0
213136,6641040,0
213136,6641065,0
213136,6641090,0
213136,6641115,0
213136,6641140,0
213136,6641165,0
213136,6641190,0
213136,6641215,0
213136,6641240,0
213136,6641265,0
213136,6641290,0
213136,6641315,0
213136,6641340,0
213136,6641365,0
213136,6641390,0
213136,6641415,0
213136,6641440,0
213136,6641465,0
213136,6641490,0
213136,6641515,0
213136,6641540,0
213136,6641565,0
213136,6641590,0
213136,6641615,0
213136,6641640,0
213136,6641665,0
213136,6641690,0
213136,6641715,0
213136,6641740,1
213136,6641765,1
213136,6641790,1
213136,6641815,1
213136,6641840,0
213136,6641865,0
213136,6641890,0
213136,6641915,0
213136,6641940,0
213136,6641965,0
213136,6641990,0
213136,6642015,0
213136,6642040,0
213136,6642065,0
213136,6642090,0
213136,6642115,0
213136,6642140,0
213136,6642165,0
213136,6642190,0
213136,6642215,0
213136,6642240,0
213136,6642265,0
213136,6642290,0
213136,6642315,0
213136,6642340,0
213136,6642365,0
213136,6642390,0
213136,6642415,0
213136,6642440,0
213136,6642465,0
213136,6642490,0
213136,6642515,0
213136,6642540,0
213136,6642565,0
213136,6642590,0
213136,6642615,1
213136,6642640,1
213136,6642665,1
213136,6642690,1
213136,6642715,1
213136,6642740,1
213136,6642765,1
213136,6642790,1
213136,6642815,1
213136,6642840,1
213136,6642865,1
213136,6642890,1
213136,6642915,1
213136,6642940,1
213136,6642965,1
213136,6642990,1
213136,6643015,1
213136,6643040,1
213136,6643065,1
213136,6643090,1
213136,6643115,1
213136,6643140,0
213136,6643165,0
213136,6643190,0
213136,6643215,0
213136,6643240,0
213136,6643265,0
213136,6643290,0
213136,6643315,0
213136,6643340,0
213136,6643365,0
213136,6643390,0
213136,6643415,0
213136,6643440,0
213136,6643465,0
213136,6643490,0
213136,6643515,0
213136,6643540,0
213136,6643565,0
213136,6643590,0
213136,6643615,0
213136,6643640,0
213136,6643665,0
213136,6643690,0
213136,6643715,0
213136,6643740,0
213136,6643765,0
213136,6643790,0
213136,6643815,0
213136,6643840,0
213136,6643865,0
213136,6643890,0
213136,6643915,0
213136,6643940,0
213136,6643965,0
213136,6643990,0
213136,6644015,0
213136,6644040,0
213136,6644065,0
213136,6644090,0
213136,6644115,0
213136,6644140,0
213136,6644165,0
213136,6644190,0
213136,6644215,0
213136,6644240,0
213136,6644265,0
213136,6644290,0
213136,6644315,0
213136,6644340,0
213136,6644365,0
213136,6644390,0
213136,6644415,0
213136,6644440,0
213136,6644465,0
213136,6644490,0
213136,6644515,0
213136,6644540,0
213136,6644565,0
213136,6644590,0
213136,6644615,0
213136,6644640,0
213136,6644665,0
213136,6644690,0
213136,6644715,0
213136,6644740,0
213136,6644765,0
213136,6644790,0
213136,6644815,0
213136,6644840,0
213136,6644865,0
213136,6644890,0
213136,6644915,0
213136,6644940,0
213136,6644965,0
213136,6644990,0
213136,6645015,0
213136,6645040,0
213136,6645065,0
213136,6645090,0
213136,6645115,0
213136,6645140,0
213136,6645165,0
213136,6645190,0
213136,6645215,0
213136,6645240,0
213136,6645265,0
213136,6645290,0
213136,6645315,0
213136,6645340,0
213136,6645365,0
213136,6645390,0
213136,6645415,0
213136,6645440,0
213136,6645465,0
213136,6645490,0
213136,6645515,0
213136,6645540,0
213136,6645565,0
213136,6645590,0
213136,6645615,0
213136,6645640,0
213136,6645665,0
213161,6636490,0
213161,6636515,0
213161,6636540,0
213161,6636565,0
213161,6636590,0
213161,6636615,0
213161,6636640,0
213161,6636665,0
213161,6636690,0
213161,6636715,0
213161,6636740,0
213161,6636765,0
213161,6636790,0
213161,6636815,0
213161,6636840,0
213161,6636865,0
213161,6636890,0
213161,6636915,0
213161,6636940,0
213161,6636965,0
213161,6636990,0
213161,6637015,0
213161,6637040,0
213161,6637065,0
213161,6637090,0
213161,6637115,0
213161,6637140,0
213161,6637165,0
213161,6637190,0
213161,6637215,0
213161,6637240,0
213161,6637265,0
213161,6637290,0
213161,6637315,0
213161,6637340,0
213161,6637365,0
213161,6637390,0
213161,6637415,0
213161,6637440,0
213161,6637465,0
213161,6637490,0
213161,6637515,0
213161,6637540,0
213161,6637565,0
213161,6637590,0
213161,6637615,0
213161,6637640,0
213161,6637665,0
213161,6637690,0
213161,6637715,0
213161,6637740,0
213161,6637765,0
213161,6637790,0
213161,6637815,0
213161,6637840,0
213161,6637865,0
213161,6637890,0
213161,6637915,0
213161,6637940,0
213161,6637965,0
213161,6637990,0
213161,6638015,0
213161,6638040,0
213161,6638065,0
213161,6638090,0
213161,6638115,0
213161,6638140,0
213161,6638165,0
213161,6638190,0
213161,6638215,0
213161,6638240,0
213161,6638265,0
213161,6638290,0
213161,6638315,0
213161,6638340,0
213161,6638365,0
213161,6638390,0
213161,6638415,0
213161,6638440,0
213161,6638465,0
213161,6638490,0
213161,6638515,0
213161,6638540,0
213161,6638565,0
213161,6638590,1
213161,6638615,1
213161,6638640,1
213161,6638665,1
213161,6638690,1
213161,6638715,1
213161,6638740,0
213161,6638765,0
213161,6638790,0
213161,6638815,0
213161,6638840,0
213161,6638865,0
213161,6638890,0
213161,6638915,0
213161,6638940,0
213161,6638965,0
213161,6638990,0
213161,6639015,0
213161,6639040,0
213161,6639065,0
213161,6639090,0
213161,6639115,0
213161,6639140,0
213161,6639165,1
213161,6639190,1
213161,6639215,0
213161,6639240,0
213161,6639265,0
213161,6639290,0
213161,6639315,0
213161,6639340,0
213161,6639365,0
213161,6639390,0
213161,6639415,0
213161,6639440,0
213161,6639465,0
213161,6639490,0
213161,6639515,0
213161,6639540,0
213161,6639565,0
213161,6639590,0
213161,6639615,0
213161,6639640,0
213161,6639665,0
213161,6639690,0
213161,6639715,0
213161,6639740,0
213161,6639765,0
213161,6639790,0
213161,6639815,0
213161,6639840,0
213161,6639865,0
213161,6639890,0
213161,6639915,0
213161,6639940,0
213161,6639965,0
213161,6639990,0
213161,6640015,0
213161,6640040,0
213161,6640065,0
213161,6640090,0
213161,6640115,0
213161,6640140,0
213161,6640165,0
213161,6640190,0
213161,6640215,0
213161,6640240,0
213161,6640265,1
213161,6640290,1
213161,6640315,1
213161,6640340,1
213161,6640365,0
213161,6640390,0
213161,6640415,0
213161,6640440,0
213161,6640465,0
213161,6640490,0
213161,6640515,0
213161,6640540,0
213161,6640565,0
213161,6640590,0
213161,6640615,0
213161,6640640,0
213161,6640665,0
213161,6640690,0
213161,6640715,0
213161,6640740,0
213161,6640765,0
213161,6640790,0
213161,6640815,0
213161,6640840,0
213161,6640865,0
213161,6640890,0
213161,6640915,0
213161,6640940,0
213161,6640965,0
213161,6640990,0
213161,6641015,0
213161,6641040,0
213161,6641065,0
213161,6641090,0
213161,6641115,0
213161,6641140,0
213161,6641165,0
213161,6641190,0
213161,6641215,0
213161,6641240,0
213161,6641265,0
213161,6641290,0
213161,6641315,0
213161,6641340,0
213161,6641365,0
213161,6641390,0
213161,6641415,0
213161,6641440,0
213161,6641465,0
213161,6641490,0
213161,6641515,0
213161,6641540,0
213161,6641565,0
213161,6641590,0
213161,6641615,0
213161,6641640,0
213161,6641665,0
213161,6641690,0
213161,6641715,0
213161,6641740,0
213161,6641765,1
213161,6641790,1
213161,6641815,1
213161,6641840,1
213161,6641865,1
213161,6641890,1
213161,6641915,1
213161,6641940,0
213161,6641965,0
213161,6641990,0
213161,6642015,0
213161,6642040,0
213161,6642065,0
213161,6642090,0
213161,6642115,0
213161,6642140,0
213161,6642165,0
213161,6642190,0
213161,6642215,0
213161,6642240,0
213161,6642265,0
213161,6642290,0
213161,6642315,0
213161,6642340,0
213161,6642365,0
213161,6642390,0
213161,6642415,0
213161,6642440,0
213161,6642465,0
213161,6642490,0
213161,6642515,0
213161,6642540,1
213161,6642565,1
213161,6642590,1
213161,6642615,1
213161,6642640,1
213161,6642665,1
213161,6642690,1
213161,6642715,1
213161,6642740,1
213161,6642765,1
213161,6642790,1
213161,6642815,1
213161,6642840,1
213161,6642865,1
213161,6642890,1
213161,6642915,1
213161,6642940,1
213161,6642965,1
213161,6642990,1
213161,6643015,1
213161,6643040,1
213161,6643065,1
213161,6643090,0
213161,6643115,0
213161,6643140,0
213161,6643165,0
213161,6643190,0
213161,6643215,0
213161,6643240,0
213161,6643265,0
213161,6643290,0
213161,6643315,0
213161,6643340,0
213161,6643365,0
213161,6643390,0
213161,6643415,0
213161,6643440,0
213161,6643465,0
213161,6643490,0
213161,6643515,0
213161,6643540,0
213161,6643565,0
213161,6643590,0
213161,6643615,0
213161,6643640,0
213161,6643665,0
213161,6643690,0
213161,6643715,0
213161,6643740,0
213161,6643765,0
213161,6643790,0
213161,6643815,0
213161,6643840,0
213161,6643865,0
213161,6643890,1
213161,6643915,1
213161,6643940,0
213161,6643965,0
213161,6643990,0
213161,6644015,0
213161,6644040,0
213161,6644065,0
213161,6644090,0
213161,6644115,0
213161,6644140,0
213161,6644165,0
213161,6644190,0
213161,6644215,0
213161,6644240,0
213161,6644265,0
213161,6644290,0
213161,6644315,0
213161,6644340,0
213161,6644365,0
213161,6644390,0
213161,6644415,0
213161,6644440,0
213161,6644465,0
213161,6644490,0
213161,6644515,0
213161,6644540,0
213161,6644565,0
213161,6644590,0
213161,6644615,0
213161,6644640,0
213161,6644665,0
213161,6644690,0
213161,6644715,0
213161,6644740,0
213161,6644765,0
213161,6644790,0
213161,6644815,0
213161,6644840,0
213161,6644865,0
213161,6644890,0
213161,6644915,0
213161,6644940,0
213161,6644965,0
213161,6644990,0
213161,6645015,0
213161,6645040,0
213161,6645065,0
213161,6645090,0
213161,6645115,0
213161,6645140,0
213161,6645165,0
213161,6645190,0
213161,6645215,0
213161,6645240,0
213161,6645265,0
213161,6645290,0
213161,6645315,0
213161,6645340,0
213161,6645365,0
213161,6645390,0
213161,6645415,0
213161,6645440,0
213161,6645465,0
213161,6645490,0
213161,6645515,0
213161,6645540,0
213161,6645565,0
213161,6645590,0
213161,6645615,0
213161,6645640,0
213161,6645665,0
213186,6636490,0
213186,6636515,0
213186,6636540,0
213186,6636565,0
213186,6636590,0
213186,6636615,0
213186,6636640,0
213186,6636665,0
213186,6636690,0
213186,6636715,0
213186,6636740,0
213186,6636765,0
213186,6636790,0
213186,6636815,0
213186,6636840,0
213186,6636865,0
213186,6636890,0
213186,6636915,0
213186,6636940,0
213186,6636965,0
213186,6636990,0
213186,6637015,0
213186,6637040,0
213186,6637065,0
213186,6637090,0
213186,6637115,0
213186,6637140,0
213186,6637165,0
213186,6637190,0
213186,6637215,0
213186,6637240,0
213186,6637265,0
213186,6637290,0
213186,6637315,0
213186,6637340,0
213186,6637365,0
213186,6637390,0
213186,6637415,0
213186,6637440,0
213186,6637465,0
213186,6637490,0
213186,6637515,0
213186,6637540,0
213186,6637565,0
213186,6637590,0
213186,6637615,0
213186,6637640,0
213186,6637665,0
213186,6637690,0
213186,6637715,0
213186,6637740,0
213186,6637765,0
213186,6637790,0
213186,6637815,0
213186,6637840,0
213186,6637865,0
213186,6637890,0
213186,6637915,0
213186,6637940,0
213186,6637965,0
213186,6637990,0
213186,6638015,0
213186,6638040,0
213186,6638065,0
213186,6638090,0
213186,6638115,0
213186,6638140,0
213186,6638165,0
213186,6638190,0
213186,6638215,0
213186,6638240,0
213186,6638265,0
213186,6638290,0
213186,6638315,0
213186,6638340,0
213186,6638365,0
213186,6638390,0
213186,6638415,0
213186,6638440,0
213186,6638465,0
213186,6638490,0
213186,6638515,0
213186,6638540,0
213186,6638565,1
213186,6638590,1
213186,6638615,1
213186,6638640,1
213186,6638665,1
213186,6638690,1
213186,6638715,1
213186,6638740,1
213186,6638765,0
213186,6638790,0
213186,6638815,0
213186,6638840,0
213186,6638865,0
213186,6638890,0
213186,6638915,0
213186,6638940,0
213186,6638965,0
213186,6638990,0
213186,6639015,0
213186,6639040,0
213186,6639065,0
213186,6639090,0
213186,6639115,0
213186,6639140,1
213186,6639165,1
213186,6639190,1
213186,6639215,1
213186,6639240,1
213186,6639265,0
213186,6639290,0
213186,6639315,0
213186,6639340,0
213186,6639365,0
213186,6639390,0
213186,6639415,0
213186,6639440,0
213186,6639465,0
213186,6639490,0
213186,6639515,0
213186,6639540,0
213186,6639565,0
213186,6639590,0
213186,6639615,0
213186,6639640,0
213186,6639665,0
213186,6639690,0
213186,6639715,0
213186,6639740,0
213186,6639765,0
213186,6639790,0
213186,6639815,0
213186,6639840,0
213186,6639865,0
213186,6639890,0
213186,6639915,0
213186,6639940,0
213186,6639965,0
213186,6639990,0
213186,6640015,0
213186,6640040,0
213186,6640065,0
213186,6640090,0
213186,6640115,0
213186,6640140,0
213186,6640165,0
213186,6640190,0
213186,6640215,0
213186,6640240,0
213186,6640265,0
213186,6640290,0
213186,6640315,0
213186,6640340,1
213186,6640365,1
213186,6640390,1
213186,6640415,1
213186,6640440,1
213186,6640465,1
213186,6640490,1
213186,6640515,0
213186,6640540,0
213186,6640565,0
213186,6640590,0
213186,6640615,0
213186,6640640,0
213186,6640665,0
213186,6640690,0
213186,6640715,0
213186,6640740,0
213186,6640765,0
213186,6640790,0
213186,6640815,0
213186,6640840,0
213186,6640865,0
213186,6640890,0
213186,6640915,0
213186,6640940,0
213186,6640965,0
213186,6640990,0
213186,6641015,0
213186,6641040,0
213186,6641065,0
213186,6641090,0
213186,6641115,0
213186,6641140,0
213186,6641165,0
213186,6641190,0
213186,6641215,0
213186,6641240,0
213186,6641265,0
213186,6641290,0
213186,6641315,0
213186,6641340,0
213186,6641365,0
213186,6641390,0
213186,6641415,0
213186,6641440,0
213186,6641465,0
213186,6641490,0
213186,6641515,0
213186,6641540,0
213186,6641565,0
213186,6641590,0
213186,6641615,0
213186,6641640,0
213186,6641665,0
213186,6641690,0
213186,6641715,0
213186,6641740,0
213186,6641765,0
213186,6641790,1
213186,6641815,1
213186,6641840,1
213186,6641865,1
213186,6641890,1
213186,6641915,1
213186,6641940,1
213186,6641965,1
213186,6641990,0
213186,6642015,0
213186,6642040,0
213186,6642065,0
213186,6642090,0
213186,6642115,0
213186,6642140,0
213186,6642165,1
213186,6642190,1
213186,6642215,0
213186,6642240,0
213186,6642265,0
213186,6642290,0
213186,6642315,0
213186,6642340,0
213186,6642365,0
213186,6642390,0
213186,6642415,0
213186,6642440,0
213186,6642465,0
213186,6642490,0
213186,6642515,0
213186,6642540,1
213186,6642565,1
213186,6642590,1
213186,6642615,1
213186,6642640,1
213186,6642665,1
213186,6642690,1
213186,6642715,1
213186,6642740,1
213186,6642765,1
213186,6642790,1
213186,6642815,1
213186,6642840,1
213186,6642865,1
213186,6642890,1
213186,6642915,1
213186,6642940,1
213186,6642965,1
213186,6642990,1
213186,6643015,0
213186,6643040,0
213186,6643065,0
213186,6643090,0
213186,6643115,0
213186,6643140,0
213186,6643165,0
213186,6643190,0
213186,6643215,0
213186,6643240,0
213186,6643265,0
213186,6643290,0
213186,6643315,0
213186,6643340,0
213186,6643365,0
213186,6643390,0
